"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"Wyoming","4 wk ahead","Point","percent",NA,NA,2.7
"Wyoming","4 wk ahead","Bin","percent",0,0.1,0.0018
"Wyoming","4 wk ahead","Bin","percent",0.1,0.2,0.0022
"Wyoming","4 wk ahead","Bin","percent",0.2,0.3,0.0028
"Wyoming","4 wk ahead","Bin","percent",0.3,0.4,0.0034
"Wyoming","4 wk ahead","Bin","percent",0.4,0.5,0.0041
"Wyoming","4 wk ahead","Bin","percent",0.5,0.6,0.005
"Wyoming","4 wk ahead","Bin","percent",0.6,0.7,0.006
"Wyoming","4 wk ahead","Bin","percent",0.7,0.8,0.0071
"Wyoming","4 wk ahead","Bin","percent",0.8,0.9,0.0084
"Wyoming","4 wk ahead","Bin","percent",0.9,1,0.0098
"Wyoming","4 wk ahead","Bin","percent",1,1.1,0.011
"Wyoming","4 wk ahead","Bin","percent",1.1,1.2,0.013
"Wyoming","4 wk ahead","Bin","percent",1.2,1.3,0.015
"Wyoming","4 wk ahead","Bin","percent",1.3,1.4,0.017
"Wyoming","4 wk ahead","Bin","percent",1.4,1.5,0.019
"Wyoming","4 wk ahead","Bin","percent",1.5,1.6,0.021
"Wyoming","4 wk ahead","Bin","percent",1.6,1.7,0.023
"Wyoming","4 wk ahead","Bin","percent",1.7,1.8,0.025
"Wyoming","4 wk ahead","Bin","percent",1.8,1.9,0.027
"Wyoming","4 wk ahead","Bin","percent",1.9,2,0.029
"Wyoming","4 wk ahead","Bin","percent",2,2.1,0.031
"Wyoming","4 wk ahead","Bin","percent",2.1,2.2,0.032
"Wyoming","4 wk ahead","Bin","percent",2.2,2.3,0.034
"Wyoming","4 wk ahead","Bin","percent",2.3,2.4,0.035
"Wyoming","4 wk ahead","Bin","percent",2.4,2.5,0.036
"Wyoming","4 wk ahead","Bin","percent",2.5,2.6,0.036
"Wyoming","4 wk ahead","Bin","percent",2.6,2.7,0.037
"Wyoming","4 wk ahead","Bin","percent",2.7,2.8,0.037
"Wyoming","4 wk ahead","Bin","percent",2.8,2.9,0.037
"Wyoming","4 wk ahead","Bin","percent",2.9,3,0.036
"Wyoming","4 wk ahead","Bin","percent",3,3.1,0.035
"Wyoming","4 wk ahead","Bin","percent",3.1,3.2,0.034
"Wyoming","4 wk ahead","Bin","percent",3.2,3.3,0.033
"Wyoming","4 wk ahead","Bin","percent",3.3,3.4,0.031
"Wyoming","4 wk ahead","Bin","percent",3.4,3.5,0.03
"Wyoming","4 wk ahead","Bin","percent",3.5,3.6,0.028
"Wyoming","4 wk ahead","Bin","percent",3.6,3.7,0.026
"Wyoming","4 wk ahead","Bin","percent",3.7,3.8,0.024
"Wyoming","4 wk ahead","Bin","percent",3.8,3.9,0.022
"Wyoming","4 wk ahead","Bin","percent",3.9,4,0.02
"Wyoming","4 wk ahead","Bin","percent",4,4.1,0.018
"Wyoming","4 wk ahead","Bin","percent",4.1,4.2,0.016
"Wyoming","4 wk ahead","Bin","percent",4.2,4.3,0.014
"Wyoming","4 wk ahead","Bin","percent",4.3,4.4,0.012
"Wyoming","4 wk ahead","Bin","percent",4.4,4.5,0.01
"Wyoming","4 wk ahead","Bin","percent",4.5,4.6,0.009
"Wyoming","4 wk ahead","Bin","percent",4.6,4.7,0.0077
"Wyoming","4 wk ahead","Bin","percent",4.7,4.8,0.0065
"Wyoming","4 wk ahead","Bin","percent",4.8,4.9,0.0054
"Wyoming","4 wk ahead","Bin","percent",4.9,5,0.0045
"Wyoming","4 wk ahead","Bin","percent",5,5.1,0.0037
"Wyoming","4 wk ahead","Bin","percent",5.1,5.2,0.003
"Wyoming","4 wk ahead","Bin","percent",5.2,5.3,0.0025
"Wyoming","4 wk ahead","Bin","percent",5.3,5.4,0.002
"Wyoming","4 wk ahead","Bin","percent",5.4,5.5,0.0016
"Wyoming","4 wk ahead","Bin","percent",5.5,5.6,0.0012
"Wyoming","4 wk ahead","Bin","percent",5.6,5.7,0.00098
"Wyoming","4 wk ahead","Bin","percent",5.7,5.8,0.00076
"Wyoming","4 wk ahead","Bin","percent",5.8,5.9,0.00059
"Wyoming","4 wk ahead","Bin","percent",5.9,6,0.00045
"Wyoming","4 wk ahead","Bin","percent",6,6.1,0.00034
"Wyoming","4 wk ahead","Bin","percent",6.1,6.2,0.00025
"Wyoming","4 wk ahead","Bin","percent",6.2,6.3,0.00019
"Wyoming","4 wk ahead","Bin","percent",6.3,6.4,0.00014
"Wyoming","4 wk ahead","Bin","percent",6.4,6.5,1e-04
"Wyoming","4 wk ahead","Bin","percent",6.5,6.6,7.4e-05
"Wyoming","4 wk ahead","Bin","percent",6.6,6.7,5.4e-05
"Wyoming","4 wk ahead","Bin","percent",6.7,6.8,3.8e-05
"Wyoming","4 wk ahead","Bin","percent",6.8,6.9,2.7e-05
"Wyoming","4 wk ahead","Bin","percent",6.9,7,1.9e-05
"Wyoming","4 wk ahead","Bin","percent",7,7.1,1.3e-05
"Wyoming","4 wk ahead","Bin","percent",7.1,7.2,9.1e-06
"Wyoming","4 wk ahead","Bin","percent",7.2,7.3,6.2e-06
"Wyoming","4 wk ahead","Bin","percent",7.3,7.4,4.2e-06
"Wyoming","4 wk ahead","Bin","percent",7.4,7.5,2.8e-06
"Wyoming","4 wk ahead","Bin","percent",7.5,7.6,1.9e-06
"Wyoming","4 wk ahead","Bin","percent",7.6,7.7,1.3e-06
"Wyoming","4 wk ahead","Bin","percent",7.7,7.8,8.2e-07
"Wyoming","4 wk ahead","Bin","percent",7.8,7.9,5.4e-07
"Wyoming","4 wk ahead","Bin","percent",7.9,8,3.5e-07
"Wyoming","4 wk ahead","Bin","percent",8,8.1,2.2e-07
"Wyoming","4 wk ahead","Bin","percent",8.1,8.2,1.4e-07
"Wyoming","4 wk ahead","Bin","percent",8.2,8.3,8.8e-08
"Wyoming","4 wk ahead","Bin","percent",8.3,8.4,5.5e-08
"Wyoming","4 wk ahead","Bin","percent",8.4,8.5,3.4e-08
"Wyoming","4 wk ahead","Bin","percent",8.5,8.6,2.1e-08
"Wyoming","4 wk ahead","Bin","percent",8.6,8.7,1.3e-08
"Wyoming","4 wk ahead","Bin","percent",8.7,8.8,7.6e-09
"Wyoming","4 wk ahead","Bin","percent",8.8,8.9,4.5e-09
"Wyoming","4 wk ahead","Bin","percent",8.9,9,2.7e-09
"Wyoming","4 wk ahead","Bin","percent",9,9.1,1.6e-09
"Wyoming","4 wk ahead","Bin","percent",9.1,9.2,9.2e-10
"Wyoming","4 wk ahead","Bin","percent",9.2,9.3,5.3e-10
"Wyoming","4 wk ahead","Bin","percent",9.3,9.4,3e-10
"Wyoming","4 wk ahead","Bin","percent",9.4,9.5,1.7e-10
"Wyoming","4 wk ahead","Bin","percent",9.5,9.6,9.7e-11
"Wyoming","4 wk ahead","Bin","percent",9.6,9.7,5.4e-11
"Wyoming","4 wk ahead","Bin","percent",9.7,9.8,3e-11
"Wyoming","4 wk ahead","Bin","percent",9.8,9.9,1.7e-11
"Wyoming","4 wk ahead","Bin","percent",9.9,10,9e-12
"Wyoming","4 wk ahead","Bin","percent",10,10.1,4.9e-12
"Wyoming","4 wk ahead","Bin","percent",10.1,10.2,2.6e-12
"Wyoming","4 wk ahead","Bin","percent",10.2,10.3,1.4e-12
"Wyoming","4 wk ahead","Bin","percent",10.3,10.4,7.2e-13
"Wyoming","4 wk ahead","Bin","percent",10.4,10.5,3.8e-13
"Wyoming","4 wk ahead","Bin","percent",10.5,10.6,2e-13
"Wyoming","4 wk ahead","Bin","percent",10.6,10.7,1e-13
"Wyoming","4 wk ahead","Bin","percent",10.7,10.8,5.1e-14
"Wyoming","4 wk ahead","Bin","percent",10.8,10.9,2.6e-14
"Wyoming","4 wk ahead","Bin","percent",10.9,11,1.3e-14
"Wyoming","4 wk ahead","Bin","percent",11,11.1,6.4e-15
"Wyoming","4 wk ahead","Bin","percent",11.1,11.2,3.1e-15
"Wyoming","4 wk ahead","Bin","percent",11.2,11.3,1.5e-15
"Wyoming","4 wk ahead","Bin","percent",11.3,11.4,7.4e-16
"Wyoming","4 wk ahead","Bin","percent",11.4,11.5,3.5e-16
"Wyoming","4 wk ahead","Bin","percent",11.5,11.6,1.7e-16
"Wyoming","4 wk ahead","Bin","percent",11.6,11.7,7.9e-17
"Wyoming","4 wk ahead","Bin","percent",11.7,11.8,3.7e-17
"Wyoming","4 wk ahead","Bin","percent",11.8,11.9,1.7e-17
"Wyoming","4 wk ahead","Bin","percent",11.9,12,7.9e-18
"Wyoming","4 wk ahead","Bin","percent",12,12.1,3.6e-18
"Wyoming","4 wk ahead","Bin","percent",12.1,12.2,1.6e-18
"Wyoming","4 wk ahead","Bin","percent",12.2,12.3,7.3e-19
"Wyoming","4 wk ahead","Bin","percent",12.3,12.4,3.2e-19
"Wyoming","4 wk ahead","Bin","percent",12.4,12.5,1.4e-19
"Wyoming","4 wk ahead","Bin","percent",12.5,12.6,6.2e-20
"Wyoming","4 wk ahead","Bin","percent",12.6,12.7,2.7e-20
"Wyoming","4 wk ahead","Bin","percent",12.7,12.8,1.2e-20
"Wyoming","4 wk ahead","Bin","percent",12.8,12.9,4.9e-21
"Wyoming","4 wk ahead","Bin","percent",12.9,13,2.1e-21
"Wyoming","4 wk ahead","Bin","percent",13,100,8.7e-22
